state,location,type,so2,no2,pm2_5,AQI
Odisha,Kalinga Nagar,"Residential, Rural and other Areas",2.0,10.0,56.0,93.24137931034483
Odisha,Kalinga Nagar,"Residential, Rural and other Areas",2.0,10.0,39.0,64.51724137931035
Odisha,Kalinga Nagar,"Residential, Rural and other Areas",2.0,10.0,44.0,72.9655172413793
Odisha,Kalinga Nagar,"Residential, Rural and other Areas",2.0,10.0,51.0,84.79310344827587
Odisha,Kalinga Nagar,"Residential, Rural and other Areas",2.0,10.0,58.0,96.62068965517241
Odisha,Kalinga Nagar,"Residential, Rural and other Areas",2.0,10.0,46.0,76.34482758620689
Odisha,Kalinga Nagar,"Residential, Rural and other Areas",2.0,10.0,49.0,81.41379310344828
Odisha,Kalinga Nagar,"Residential, Rural and other Areas",2.0,11.0,49.0,81.41379310344828
Odisha,Kalinga Nagar,"Residential, Rural and other Areas",2.0,11.0,46.0,76.34482758620689
Odisha,Kalinga Nagar,"Residential, Rural and other Areas",2.0,11.0,51.0,84.79310344827587
Odisha,Kalinga Nagar,"Residential, Rural and other Areas",2.0,10.0,42.0,69.58620689655172
Odisha,Kalinga Nagar,"Residential, Rural and other Areas",2.0,11.0,50.0,83.10344827586206
Odisha,Kalinga Nagar,"Residential, Rural and other Areas",2.0,11.0,39.0,64.51724137931035
Odisha,Kalinga Nagar,"Residential, Rural and other Areas",2.0,11.0,47.0,78.0344827586207
Odisha,Kalinga Nagar,"Residential, Rural and other Areas",2.0,11.0,44.0,72.9655172413793
Odisha,Kalinga Nagar,"Residential, Rural and other Areas",2.0,11.0,40.0,66.20689655172414
Odisha,Kalinga Nagar,"Residential, Rural and other Areas",2.0,11.0,39.0,64.51724137931035
Odisha,Kalinga Nagar,"Residential, Rural and other Areas",2.0,11.0,44.0,72.9655172413793
Odisha,Kalinga Nagar,"Residential, Rural and other Areas",2.0,11.0,46.0,76.34482758620689
Odisha,Kalinga Nagar,"Residential, Rural and other Areas",2.0,10.0,42.0,69.58620689655172
Odisha,Kalinga Nagar,"Residential, Rural and other Areas",2.0,11.0,38.0,62.827586206896555
Odisha,Kalinga Nagar,"Residential, Rural and other Areas",2.0,11.0,41.0,67.89655172413794
Odisha,Kalinga Nagar,"Residential, Rural and other Areas",2.0,11.0,40.0,66.20689655172414
Odisha,Kalinga Nagar,"Residential, Rural and other Areas",2.0,11.0,44.0,72.9655172413793
Odisha,Kalinga Nagar,"Residential, Rural and other Areas",2.0,11.0,37.0,61.13793103448276
Odisha,Kalinga Nagar,"Residential, Rural and other Areas",2.0,10.0,41.0,67.89655172413794
Odisha,Kalinga Nagar,"Residential, Rural and other Areas",2.0,10.0,39.0,64.51724137931035
Odisha,Kalinga Nagar,"Residential, Rural and other Areas",2.0,10.0,45.0,74.65517241379311
Odisha,Kalinga Nagar,"Residential, Rural and other Areas",2.0,10.0,42.0,69.58620689655172
Odisha,Kalinga Nagar,"Residential, Rural and other Areas",2.0,9.0,38.0,62.827586206896555
Odisha,Kalinga Nagar,"Residential, Rural and other Areas",2.0,10.0,40.0,66.20689655172414
Odisha,Kalinga Nagar,"Residential, Rural and other Areas",2.0,10.0,46.0,76.34482758620689
Odisha,Kalinga Nagar,"Residential, Rural and other Areas",2.0,10.0,41.0,67.89655172413794
Odisha,Kalinga Nagar,"Residential, Rural and other Areas",2.0,10.0,38.0,62.827586206896555
Odisha,Kalinga Nagar,"Residential, Rural and other Areas",2.0,10.0,41.0,67.89655172413794
Odisha,Kalinga Nagar,"Residential, Rural and other Areas",2.0,10.0,42.0,69.58620689655172
Odisha,Kalinga Nagar,"Residential, Rural and other Areas",2.0,10.0,40.0,66.20689655172414
Odisha,Kalinga Nagar,"Residential, Rural and other Areas",2.0,10.0,39.0,64.51724137931035
Odisha,Kalinga Nagar,"Residential, Rural and other Areas",2.0,10.0,45.0,74.65517241379311
Odisha,Kalinga Nagar,"Residential, Rural and other Areas",2.0,11.0,37.0,61.13793103448276
Odisha,Kalinga Nagar,"Residential, Rural and other Areas",2.0,10.0,39.0,64.51724137931035
Odisha,Kalinga Nagar,"Residential, Rural and other Areas",2.0,10.0,44.0,72.9655172413793
Odisha,Kalinga Nagar,"Residential, Rural and other Areas",2.0,10.0,42.0,69.58620689655172
Odisha,Kalinga Nagar,"Residential, Rural and other Areas",3.0,11.0,41.0,67.89655172413794
Odisha,Kalinga Nagar,"Residential, Rural and other Areas",2.0,10.0,46.0,76.34482758620689
Odisha,Kalinga Nagar,"Residential, Rural and other Areas",2.0,10.0,39.0,64.51724137931035
Odisha,Kalinga Nagar,"Residential, Rural and other Areas",2.0,10.0,42.0,69.58620689655172
Odisha,Kalinga Nagar,"Residential, Rural and other Areas",2.0,10.0,37.0,61.13793103448276
Odisha,Kalinga Nagar,"Residential, Rural and other Areas",2.0,10.0,44.0,72.9655172413793
Odisha,Kalinga Nagar,"Residential, Rural and other Areas",2.0,10.0,47.0,78.0344827586207
Odisha,Kalinga Nagar,"Residential, Rural and other Areas",2.0,10.0,38.0,62.827586206896555
Odisha,Kalinga Nagar,"Residential, Rural and other Areas",2.0,10.0,42.0,69.58620689655172
Odisha,Kalinga Nagar,"Residential, Rural and other Areas",2.0,11.0,48.0,79.72413793103448
Odisha,Kalinga Nagar,"Residential, Rural and other Areas",2.0,11.0,42.0,69.58620689655172
Odisha,Kalinga Nagar,"Residential, Rural and other Areas",2.0,11.0,47.0,78.0344827586207
Odisha,Kalinga Nagar,"Residential, Rural and other Areas",2.0,11.0,38.0,62.827586206896555
Odisha,Kalinga Nagar,"Residential, Rural and other Areas",2.0,11.0,36.0,59.44827586206897
Odisha,Kalinga Nagar,"Residential, Rural and other Areas",2.0,11.0,39.0,64.51724137931035
Odisha,Kalinga Nagar,"Residential, Rural and other Areas",2.0,11.0,40.0,66.20689655172414
Odisha,Kalinga Nagar,"Residential, Rural and other Areas",2.0,11.0,43.0,71.27586206896552
Odisha,Kalinga Nagar,"Residential, Rural and other Areas",2.0,11.0,42.0,69.58620689655172
Odisha,Kalinga Nagar,"Residential, Rural and other Areas",2.0,10.0,49.0,81.41379310344828
Odisha,Kalinga Nagar,"Residential, Rural and other Areas",2.0,10.0,46.0,76.34482758620689
Odisha,Kalinga Nagar,"Residential, Rural and other Areas",2.0,10.0,50.0,83.10344827586206
Odisha,Kalinga Nagar,"Residential, Rural and other Areas",2.0,10.0,41.0,67.89655172413794
Odisha,Kalinga Nagar,"Residential, Rural and other Areas",2.0,10.0,39.0,64.51724137931035
Odisha,Kalinga Nagar,"Residential, Rural and other Areas",2.0,10.0,43.0,71.27586206896552
Odisha,Kalinga Nagar,"Residential, Rural and other Areas",2.0,10.0,42.0,69.58620689655172
Odisha,Kalinga Nagar,"Residential, Rural and other Areas",2.0,10.0,44.0,72.9655172413793
Odisha,Kalinga Nagar,"Residential, Rural and other Areas",2.0,10.0,43.0,71.27586206896552
Odisha,Kalinga Nagar,"Residential, Rural and other Areas",2.0,10.0,39.0,64.51724137931035
Odisha,Kalinga Nagar,"Residential, Rural and other Areas",2.0,10.0,42.0,69.58620689655172
Odisha,Kalinga Nagar,"Residential, Rural and other Areas",2.0,10.0,40.0,66.20689655172414
Odisha,Kalinga Nagar,"Residential, Rural and other Areas",2.0,10.0,42.0,69.58620689655172
Odisha,Kalinga Nagar,"Residential, Rural and other Areas",2.0,10.0,44.0,72.9655172413793
Odisha,Kalinga Nagar,"Residential, Rural and other Areas",2.0,10.0,45.0,74.65517241379311
Odisha,Kalinga Nagar,"Residential, Rural and other Areas",2.0,10.0,39.0,64.51724137931035
Odisha,Kalinga Nagar,"Residential, Rural and other Areas",2.0,10.0,42.0,69.58620689655172
Odisha,Kalinga Nagar,"Residential, Rural and other Areas",2.0,10.0,39.0,64.51724137931035
Odisha,Kalinga Nagar,"Residential, Rural and other Areas",3.0,14.0,47.0,78.0344827586207
Odisha,Kalinga Nagar,"Residential, Rural and other Areas",2.0,10.0,40.0,66.20689655172414
Odisha,Kalinga Nagar,"Residential, Rural and other Areas",2.0,10.0,43.0,71.27586206896552
Odisha,Kalinga Nagar,"Residential, Rural and other Areas",2.0,10.0,41.0,67.89655172413794
Odisha,Kalinga Nagar,"Residential, Rural and other Areas",2.0,10.0,44.0,72.9655172413793
Odisha,Kalinga Nagar,"Residential, Rural and other Areas",2.0,10.0,38.0,62.827586206896555
Odisha,Kalinga Nagar,"Residential, Rural and other Areas",2.0,10.0,43.0,71.27586206896552
Odisha,Kalinga Nagar,"Residential, Rural and other Areas",2.0,11.0,36.0,59.44827586206897
Odisha,Kalinga Nagar,"Residential, Rural and other Areas",2.0,10.0,45.0,74.65517241379311
Odisha,Kalinga Nagar,"Residential, Rural and other Areas",3.0,11.0,37.0,61.13793103448276
Odisha,Kalinga Nagar,"Residential, Rural and other Areas",2.0,10.0,40.0,66.20689655172414
Odisha,Kalinga Nagar,"Residential, Rural and other Areas",2.0,10.0,42.0,69.58620689655172
Odisha,Kalinga Nagar,"Residential, Rural and other Areas",2.0,10.0,46.0,76.34482758620689
Odisha,Kalinga Nagar,"Residential, Rural and other Areas",2.0,10.0,39.0,64.51724137931035
Odisha,Kalinga Nagar,"Residential, Rural and other Areas",2.0,10.0,41.0,67.89655172413794
Odisha,Kalinga Nagar,"Residential, Rural and other Areas",2.0,10.0,43.0,71.27586206896552
Odisha,Rourkela,"Residential, Rural and other Areas",12.0,15.0,59.0,98.3103448275862
Odisha,Rourkela,"Residential, Rural and other Areas",14.0,18.0,46.0,76.34482758620689
Odisha,Rourkela,"Residential, Rural and other Areas",11.0,16.0,48.0,79.72413793103448
Odisha,Rourkela,"Residential, Rural and other Areas",10.0,14.0,74.0,145.3793103448276
Odisha,Rourkela,"Residential, Rural and other Areas",13.0,15.0,120.0,300.0
Odisha,Rourkela,"Residential, Rural and other Areas",12.0,16.0,67.0,121.48275862068965
Odisha,Rourkela,"Residential, Rural and other Areas",10.0,16.0,85.0,182.9310344827586
Odisha,Rourkela,"Residential, Rural and other Areas",11.0,13.0,52.0,86.48275862068965
Odisha,Rourkela,"Residential, Rural and other Areas",10.0,15.0,68.0,124.89655172413794
Odisha,Rourkela,"Residential, Rural and other Areas",13.0,15.0,81.0,169.27586206896552
Odisha,Rourkela,"Residential, Rural and other Areas",15.0,18.0,47.0,78.0344827586207
Odisha,Rourkela,"Residential, Rural and other Areas",14.0,16.0,48.0,79.72413793103448
Odisha,Rourkela,"Residential, Rural and other Areas",17.0,14.0,49.0,81.41379310344828
Odisha,Rourkela,"Residential, Rural and other Areas",17.0,16.0,43.0,71.27586206896552
Odisha,Rourkela,"Residential, Rural and other Areas",15.0,16.0,57.0,94.93103448275862
Odisha,Rourkela,"Residential, Rural and other Areas",16.0,16.0,67.0,121.48275862068965
Odisha,Rourkela,"Residential, Rural and other Areas",11.0,13.0,56.0,93.24137931034483
Odisha,Rourkela,"Residential, Rural and other Areas",15.0,16.0,42.0,69.58620689655172
Odisha,Rourkela,"Residential, Rural and other Areas",17.0,17.0,22.0,36.666666666666664
Odisha,Rourkela,"Residential, Rural and other Areas",16.0,18.0,38.0,62.827586206896555
Odisha,Rourkela,"Residential, Rural and other Areas",17.0,15.0,56.0,93.24137931034483
Odisha,Rourkela,"Residential, Rural and other Areas",18.0,17.0,55.0,91.55172413793103
Odisha,Rourkela,"Residential, Rural and other Areas",17.0,17.0,85.0,182.9310344827586
Odisha,Rourkela,"Residential, Rural and other Areas",18.0,16.0,72.0,138.55172413793105
Odisha,Rourkela,"Residential, Rural and other Areas",17.0,15.0,89.0,196.58620689655174
Odisha,Rourkela,"Residential, Rural and other Areas",15.0,14.0,48.0,79.72413793103448
Odisha,Rourkela,"Residential, Rural and other Areas",14.0,15.0,57.0,94.93103448275862
Odisha,Rourkela,"Residential, Rural and other Areas",15.0,16.0,50.0,83.10344827586206
Odisha,Rourkela,"Residential, Rural and other Areas",15.0,17.0,54.0,89.86206896551724
Odisha,Rourkela,"Residential, Rural and other Areas",15.0,15.0,55.0,91.55172413793103
Odisha,Rourkela,"Residential, Rural and other Areas",15.0,16.0,45.0,74.65517241379311
Odisha,Rourkela,"Residential, Rural and other Areas",15.0,17.0,40.0,66.20689655172414
Odisha,Rourkela,"Residential, Rural and other Areas",15.0,16.0,38.0,62.827586206896555
Odisha,Rourkela,"Residential, Rural and other Areas",16.0,19.0,40.0,66.20689655172414
Odisha,Rourkela,"Residential, Rural and other Areas",14.0,15.0,53.0,88.17241379310344
Odisha,Rourkela,"Residential, Rural and other Areas",14.0,15.0,46.0,76.34482758620689
Odisha,Rourkela,"Residential, Rural and other Areas",14.0,16.0,35.0,57.758620689655174
Odisha,Rourkela,"Residential, Rural and other Areas",14.0,16.0,57.0,94.93103448275862
Odisha,Rourkela,"Residential, Rural and other Areas",15.0,14.0,41.0,67.89655172413794
Odisha,Rourkela,"Residential, Rural and other Areas",16.0,15.0,51.0,84.79310344827587
Odisha,Rourkela,"Residential, Rural and other Areas",15.0,15.0,55.0,91.55172413793103
Odisha,Rourkela,"Residential, Rural and other Areas",15.0,15.0,46.0,76.34482758620689
Odisha,Rourkela,"Residential, Rural and other Areas",13.0,14.0,33.0,54.37931034482759
Odisha,Rourkela,"Residential, Rural and other Areas",14.0,15.0,39.0,64.51724137931035
Odisha,Rourkela,"Residential, Rural and other Areas",15.0,17.0,49.0,81.41379310344828
Odisha,Rourkela,"Residential, Rural and other Areas",12.0,14.0,36.0,59.44827586206897
Odisha,Rourkela,"Residential, Rural and other Areas",16.0,14.0,21.0,35.0
Odisha,Rourkela,"Residential, Rural and other Areas",17.0,15.0,18.0,30.0
Odisha,Rourkela,"Residential, Rural and other Areas",15.0,16.0,22.0,36.666666666666664
Odisha,Rourkela,"Residential, Rural and other Areas",16.0,16.0,24.0,40.0
Odisha,Rourkela,"Residential, Rural and other Areas",10.0,11.0,18.0,30.0
Odisha,Rourkela,"Residential, Rural and other Areas",10.0,14.0,12.0,20.0
Odisha,Rourkela,"Residential, Rural and other Areas",15.0,14.0,27.0,45.0
Odisha,Rourkela,"Residential, Rural and other Areas",13.0,15.0,32.0,52.689655172413794
Odisha,Rourkela,"Residential, Rural and other Areas",13.0,13.0,23.0,38.333333333333336
Odisha,Rourkela,"Residential, Rural and other Areas",14.0,14.0,26.0,43.333333333333336
Odisha,Rourkela,"Residential, Rural and other Areas",11.0,13.0,29.0,48.333333333333336
Odisha,Rourkela,"Residential, Rural and other Areas",10.0,10.0,34.0,56.06896551724138
Odisha,Rourkela,"Residential, Rural and other Areas",10.0,10.0,32.0,52.689655172413794
Odisha,Rourkela,"Residential, Rural and other Areas",10.0,11.0,40.0,66.20689655172414
Odisha,Rourkela,"Residential, Rural and other Areas",10.0,10.0,39.0,64.51724137931035
Odisha,Rourkela,"Residential, Rural and other Areas",11.0,11.0,30.0,50.0
Odisha,Rourkela,"Residential, Rural and other Areas",9.0,11.0,37.0,61.13793103448276
Odisha,Rourkela,"Residential, Rural and other Areas",11.0,12.0,26.0,43.333333333333336
Odisha,Rourkela,"Residential, Rural and other Areas",10.0,12.0,18.0,30.0
Odisha,Rourkela,"Residential, Rural and other Areas",7.0,11.0,30.0,50.0
Odisha,Rourkela,"Residential, Rural and other Areas",10.0,9.0,34.0,56.06896551724138
Odisha,Rourkela,"Residential, Rural and other Areas",10.0,10.0,35.0,57.758620689655174
Odisha,Rourkela,"Residential, Rural and other Areas",9.0,10.0,38.0,62.827586206896555
Odisha,Rourkela,"Residential, Rural and other Areas",9.0,12.0,35.0,57.758620689655174
Odisha,Rourkela,"Residential, Rural and other Areas",9.0,10.0,53.0,88.17241379310344
Odisha,Rourkela,"Residential, Rural and other Areas",9.0,11.0,51.0,84.79310344827587
Odisha,Rourkela,"Residential, Rural and other Areas",10.0,11.0,52.0,86.48275862068965
Odisha,Rourkela,"Residential, Rural and other Areas",9.0,11.0,23.0,38.333333333333336
Odisha,Rourkela,"Residential, Rural and other Areas",6.0,10.0,28.0,46.666666666666664
Odisha,Rourkela,"Residential, Rural and other Areas",9.0,10.0,24.0,40.0
Odisha,Rourkela,"Residential, Rural and other Areas",9.0,10.0,38.0,62.827586206896555
Odisha,Rourkela,"Residential, Rural and other Areas",9.0,10.0,48.0,79.72413793103448
Odisha,Rourkela,"Residential, Rural and other Areas",11.0,13.0,66.0,118.06896551724138
Odisha,Rourkela,"Residential, Rural and other Areas",12.0,14.0,61.0,101.6896551724138
Odisha,Rourkela,"Residential, Rural and other Areas",12.0,14.0,49.0,81.41379310344828
Odisha,Rourkela,"Residential, Rural and other Areas",13.0,14.0,58.0,96.62068965517241
Odisha,Rourkela,"Residential, Rural and other Areas",13.0,15.0,49.0,81.41379310344828
Odisha,Rourkela,"Residential, Rural and other Areas",12.0,14.0,60.0,100.0
Odisha,Rourkela,"Residential, Rural and other Areas",13.0,15.0,83.0,176.10344827586206
Odisha,Rourkela,"Residential, Rural and other Areas",11.0,14.0,68.0,124.89655172413794
Odisha,Rourkela,"Residential, Rural and other Areas",12.0,13.0,63.0,107.82758620689656
Odisha,Rourkela,"Residential, Rural and other Areas",12.0,13.0,87.0,189.75862068965517
Odisha,Rourkela,"Residential, Rural and other Areas",13.0,14.0,59.0,98.3103448275862
Odisha,Rourkela,"Residential, Rural and other Areas",12.0,14.0,87.0,189.75862068965517
Odisha,Rourkela,"Residential, Rural and other Areas",19.0,26.0,116.0,286.34482758620686
Odisha,Rourkela,"Residential, Rural and other Areas",12.0,15.0,68.0,124.89655172413794
Odisha,Rourkela,"Residential, Rural and other Areas",14.0,15.0,70.0,131.72413793103448
Odisha,Rourkela,"Residential, Rural and other Areas",15.0,15.0,93.0,207.82758620689654
Odisha,Rourkela,"Residential, Rural and other Areas",12.0,14.0,86.0,186.3448275862069
Odisha,Rourkela,"Residential, Rural and other Areas",11.0,14.0,107.0,255.6206896551724
Odisha,Rourkela,"Residential, Rural and other Areas",14.0,16.0,49.0,81.41379310344828
Odisha,Rourkela,"Residential, Rural and other Areas",13.0,14.0,43.0,71.27586206896552
Odisha,Rourkela,"Residential, Rural and other Areas",12.0,14.0,112.0,272.6896551724138
Odisha,Rourkela,"Residential, Rural and other Areas",12.0,14.0,129.0,307.1875
Odisha,Rourkela,"Residential, Rural and other Areas",13.0,15.0,104.0,245.3793103448276
Odisha,Rourkela,"Residential, Rural and other Areas",13.0,14.0,124.0,303.3203125
Odisha,Rourkela,"Residential, Rural and other Areas",14.0,15.0,71.0,135.13793103448276
Odisha,Rourkela,"Residential, Rural and other Areas",13.0,14.0,85.0,182.9310344827586
Odisha,Rourkela,"Residential, Rural and other Areas",13.0,14.0,84.0,179.51724137931035
Odisha,Cuttack,"Residential, Rural and other Areas",2.0,30.0,51.0,84.79310344827587
Odisha,Cuttack,"Residential, Rural and other Areas",2.0,29.0,46.0,76.34482758620689
Odisha,Cuttack,"Residential, Rural and other Areas",2.0,30.0,55.0,91.55172413793103
Odisha,Cuttack,"Residential, Rural and other Areas",2.0,30.0,47.0,78.0344827586207
Odisha,Cuttack,"Residential, Rural and other Areas",2.0,29.0,51.0,84.79310344827587
Odisha,Cuttack,"Residential, Rural and other Areas",2.0,30.0,59.0,98.3103448275862
Odisha,Cuttack,"Residential, Rural and other Areas",3.0,31.0,55.0,91.55172413793103
Odisha,Cuttack,"Residential, Rural and other Areas",2.0,28.0,47.0,78.0344827586207
Odisha,Cuttack,"Residential, Rural and other Areas",2.0,29.0,54.0,89.86206896551724
Odisha,Cuttack,"Residential, Rural and other Areas",2.0,28.0,30.0,50.0
Odisha,Cuttack,"Residential, Rural and other Areas",2.0,27.0,35.0,57.758620689655174
Odisha,Cuttack,"Residential, Rural and other Areas",2.0,28.0,26.0,43.333333333333336
Odisha,Cuttack,"Residential, Rural and other Areas",2.0,28.0,30.0,50.0
Odisha,Cuttack,"Residential, Rural and other Areas",2.0,28.0,26.0,43.333333333333336
Odisha,Cuttack,"Residential, Rural and other Areas",2.0,28.0,34.0,56.06896551724138
Odisha,Cuttack,"Residential, Rural and other Areas",2.0,28.0,30.0,50.0
Odisha,Cuttack,"Residential, Rural and other Areas",2.0,28.0,25.0,41.666666666666664
Odisha,Cuttack,"Residential, Rural and other Areas",2.0,27.0,22.0,36.666666666666664
Odisha,Cuttack,"Residential, Rural and other Areas",2.0,28.0,26.0,43.333333333333336
Odisha,Cuttack,"Residential, Rural and other Areas",2.0,26.0,22.0,36.666666666666664
Odisha,Cuttack,"Residential, Rural and other Areas",2.0,25.0,26.0,43.333333333333336
Odisha,Cuttack,"Residential, Rural and other Areas",2.0,27.0,30.0,50.0
Odisha,Cuttack,"Residential, Rural and other Areas",2.0,28.0,26.0,43.333333333333336
Odisha,Cuttack,"Residential, Rural and other Areas",2.0,29.0,30.0,50.0
Odisha,Cuttack,"Residential, Rural and other Areas",2.0,29.0,34.0,56.06896551724138
Odisha,Cuttack,"Residential, Rural and other Areas",2.0,28.0,35.0,57.758620689655174
Odisha,Cuttack,"Residential, Rural and other Areas",2.0,29.0,39.0,64.51724137931035
Odisha,Cuttack,"Residential, Rural and other Areas",2.0,28.0,35.0,57.758620689655174
